,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
435,5 220 221 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 33 6 33 6 6 33 125 125 125 91 102 5 221 168 3 3 3 3 146 3 168 146 168 3 168 146 146 3 146 168 168 168 3 146 122 168 168 3 3 331 3 168 3 3 168 146 196 33 3 33 33 33 6 125 3 3 3 3 45 45 33 196 3 6 3 3 3 33 33 33 195 125 33 33 33 33 3 5 3 6 3 33 33 33 5 197 3 3 3 3 3 3 6 5 5 5 5 45 174 102 221 221 201 202 168 331 4 6 4 195 78 102 5 5 102 102 221 221 201 168 168 168 168 168 102 102 102 265 168 168 102 102 45 5 5 33 3 91 13 3 33 141 45 3 3 3 3 3 3 3 3 3 5 3 3 5 3 3 3 6 3 3 3 6 195 195 3 195 3 195 3 3 5 6 195 195 195 195 195 192 6 195 5 125 5 221 197 192 5 197 192 3 6 195 195 195 195 3 6 195 195 3 195 195 3 3 6 195 45 195 195 195 195 3 6 78 195 195 195 195 3 3 45 45 3 3 3 78 195 220 195 220 195 220 195 195 195 195 195 195 195 195 220 195 195 195 195 195 195 195 195 6 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 78 78 78 78 78 78 6 5 220 195 192 125 91 195 5 192 6 192 3 3 6 3 3 6 78 196 78 5 197 3 3 6 78 196 78 5 197 3 3 78 6 168 146 117 117 168 3 146 168 3 3 117 5 5 5 197 192 3 140 3 6 91 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 5 5 5 197 192 3 140 3 6 91 168 168 168 168 146 3 3 3 3 168 146 168 146 45 45 168 45 168 45 168 45 168 3 3 168 45 45 168 146 168 3 3 45 265 265 168 168 146 3 3 265 168 3 3 265 168 146 3 168 3 3 168 146 168 3 3 265 3 265 168 3 3 265 168 265 168 146 3 265 168 168 146 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 168 265 168 146 3 265 168 168 146 168 146 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 3 3 265 3 3 265 168 265 168 146 168 3 3 168 146 168 3 3 3 3 168 3 3 78 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 3 168 168 146 45 168 146 45 45 168 146 3 3 168 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 3 102 102 221 221 201 102 168 102 102 168 3 168 102 168 3 168 102 168 102 265,0,0,0,0,0,0
436,220 11 192 125 5 168 168 102 102 5 6 125 240 240 168 168 3 168 102 3 3 168 3 3 168 146 168 3 3 102 3 168 102 102 3 168 3 168 102 102 3 168 3 3 102 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 168 3 102 168 102 102 168 3 3 168 168 102 168 102 102 3 168 3 168 102 102 3 168 3 168 3 3 168 146 168 3 3 168 168 102 102 3 168 3 168 102 102 3 168 168 168 102 102 3 168 3 168 102 102 168 102 168 3 3 168 146 168 3 168 3 3 3 168 146 168 3 168 146 168 168 3 3 3 168 168 146 168 102 102 3 168 3 168 102 102 3 168 102 168 102 102 168 3 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 168 102 102 3 168 102 168 102 3 3 168 102 102 3 168 3 168 3 102 168 102 102 3 168 3 168 102 102 3 168 3 168 168 168 102 102 3 168 3 102 168,0,0,0,0,0,0
437,175 201 213 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 192 243 125 125 125 125 125 91 45 45 5 197 192 192 6 60 199 201 60 5 60 197 192 3 3 6 91 196 5 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 20 5 6 78 9 5 221 10 60 5 60 197 192 3 3 6 91 60 5 60 197 192 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 4 197 140 94 195 207 4 6 91 38 6 10,0,0,0,0,0,0
438,174 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 220 6 5 63 6 10 38 10 38 10 38 10 38 10 10 5 63 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 6 33 6 6 33 6 6 6 33 5 6 5 268 45 45 3 5 155 78 5 5 91 5 197 192 3 5 102 102 168 102 168 102 102 331 5 5 5 13 5 102 5 6 265 168 265 102 168 168 102 265 102 102 120 7 33 5 42 120 6 42 160 120 168 102 168 168 102 102 33 120 6 3 6 33 5 42 120 6 3 6 5 42 120 6 168 168 168 175 168 168 146 168 3 3 265 102 265 168 102 102 42 120 6 6 142 3 7 195 120 3 6,0,0,0,0,0,0
439,168 5 192 6 5 33 33 125 197 196 33 33 33 5 102 102 168 168 265 102 3 3 146 168 33 195 3 195 3 3 45 78 220 220 220 196 91 4 102 102 102 265 3 3 168 168 265 3 196 168 3 265 146 265 3 3 265 102 102 168 3 3 102 102 3 265 3 265 168 102 102 102 168 3 265 168 265 78 3 265 3 3 102 3 168 265 102 102 102 3 265 168 3 265 168 3 265 168 168 265 265 265 102 102 3 265 168 3 265 102 168 3 168 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 265 102 3 265 168 3 265 168 265 102 102 3 265 168 265 102 102 3 265 168 3 265 168 102 265 168 265 102 102 3 265 168 3 265 168 168 265 78 3 265 265 3 168 265 78 3 265 265 3 3 168 3 265 265 168 265 102 102 3 265 168 3 265 3 3 168 3 3 265 168 265 78 3 265 3 168 265 102 102 3 265 168 3 168 3 265 265 3 265 168 3 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 3 265 168 3 265 265 168 3 3 265 168 146 168 168 168 3 146 3 168 168 3 265 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 168 265 3 265 3 168 265 102 102 3 265 168 3 265 168 3 265 265 168 265 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 168 265 102 102 3 265 168 3 265 168 3 3 265 168 146 168 3 168 3 3 168 168 146 3 3 168 265 102 102 3 265 168 3 265 168 3 265 265 168 3 265 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 168 3 265 78 3 265 168 102 168 265 102 102 3 265 168 3 265 102 3 265 168 265 102 102 3 265 168 265 3 102 168 265 102 102 3 265 168 3 265 102 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 168 265 3 265 168 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 265 265 265 168 265 102 102 3 265 168 3 265 3 102 168 168 265 3 265 168 168 265 102 102 3 265 168 3 265 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 168 168 265 78 3 265 168 3 265 265 265 102 3 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 78 3 265 168 102 168 265 54 3 168 265 102 102 3 265 168 3 265 168 265 102 102 3 168 265 3 265 168 265 102 102 3 265 168 3 265 168 265 102 168 3 265 265 3 3 168 168 265 78 3 265 168 168 3 168 265 78 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 168 102 265 102 265 265 168 265 102 102 3 265 168 3 265 168 265 78 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 168 168 168 54 265 78 3 265 265 265 168 265 3 265 168 265 102 102 3 265 168 3 265 168 265 102 265 168 168 265 78 3 265 168 265 168 265 102 102 3 265 168 3 265 168 168 265 102 102 3 168 168 102 3 168 265 102 102 3 265 168 3 78 168 265 78 168 3 265 168 102 265 102 3 265 168 3 265 168 265 102 102 3 265 168 265 3 102 168 265 102 102 3 265 168 3 168 3 102 3 3 168 265 168 168 265 3 265 168 265 102 102 3 265 168 265 102 3 265 168 3 265 3 3 168 265 102 102 3 265 168 265 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 3 168 265 102 102 3 265 168 265 102 3 265 168 3 265 168 265 102 168 3 265 265 168 3 168 265 78 3 265 168 265 102 102 3 265 168 3 265 3 168 3 102 168 265 168 265 168 265 78 3 265 102 168 168 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 102 102 3 102 168 265 102 102 3 265 168 3 265 168 265 102 102 3 168 265 3 265 3 168 265 102 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 102 168 265 102 102 3 265 168 265 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 102 102 3 265 168 3 265 102 168 265 102 102 3 265 168 3 265 168 265 102 102 3 265 168 3 265 168 3 265 265 168 265 3 168 265 102 102 168 102 102 168 168 265 3 102 102 168 265 3 3,0,0,0,0,0,0
440,5 63 199 174 5 102 102 168 265 265 168 102 102 168 265 168 102 102 168 102 168 102 168 102 265 265 168 265 102 168 265 5 102 265 102 168 33 102 102 265 102 168 265 102 265 168 168 265 102 102 33 5 3 6 102 102 102 265 102 102 102 168 3 3 102 102 102 331 120 265 168 102 265 102 6 102 168 265 3 168 168 102 102 102 141 195 195 195 102 168 168 102 168 5 102 102 168 265 265 168 265 102 168 168 265 168 168 141 195 195 195 195 102 168 102 168 265 3 33 102 168 265 168 265 102 265 102 102 168 102 168 168 102 168 168 102 168 102 265 102 102 102 102 102 102 102 265 168 265 102 6 102 265,0,0,0,0,0,0
441,11 45 33 3 6 6 192 6 192 33 5 192 5 6 3 125 125 125 125 122 268 45 3 174 192 78 3 5 5 240 5 155 5 192 5 192 125 197 5 125 5 5 102 168 3 168 266 102 102 265 102 265 102 102 102 5 197 5 174 102 102 201 202 102 168 168 168 125 240 168 168 102 265 102 102 4 4 168 146 168 265 42 192 3 3 3 3 3 3 174 5 5 3 5 78 146 168 5 5 146 3 168 3 6 159 3 3 265 168 168 3 102 3 5 33 33 3 196 195 125 33 33 6 5 7 120 3 102 265 102 197 221 102 42 120 168 102 3 3 168 102 102 102 265 102 168 102 102 3 168 3,0,0,0,0,0,0
442,11 3 3 6 91 5 197 192 192 6 12 60 197 33 33 192 125 5 6 78 122 91 5 174 5 159 5 174 331 5 78 102 102 102 102 102 266 168 102 5 91 33 192 6 195 13 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 102 78 4 102 4 102 4 102 102 4 102 4 4 6 4 102 4 102 102 4 4 6 4 4 102 4 4 102 4 4 6 102 4 6 4 4 6 13 4 102 102 102 4 4 102 102 4 102 102 4 4 6 6 4 102 4 4 6 4 102 102 4 4 102 4 102 199 6 4 4 102 4 6 102 4 102 102 102 4 4 102 4 4 199 13 4 4 102 4 102 102 102 102 3 168 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 6 91 265 146 146 265 3 146 265 265 146 102 265 102 195 146 146 168 168 146 168 265 3 146 168 13 168 168 146 146 168 146 13 168 146 265 168 265 146 265 146 3 146 265 265 168 168 3 265 168 4 168 265 146 146 168 146 265 168 265 168 265 146 168 146 168 146 168 265 4 168 146 168 102 265 3 168 13 39 4 146 265 168 265 146 146 13 3 146 146 146 265 3 265 13 265 265 265 146 265 146 33 6 168 168 168 265 3 3 13 146 265 168 168 102 265 168 168 146 168 13 146 168 6 265 91 13 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 199 102 6 102 221 221 102 221 102 102 102 102 6 102 102 6 102 102 102 102 102 221 221 6 102 13 5 118 6 33 38,0,0,0,0,0,0
443,168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 265 78 168 146 168 3 3 3 3 265 168 265 78 6 102 102 33 3 168 168 3 168 168 168 168 146 168 168 146 66 12 102 168 331 4 5 5 199 30 78 102 221 3 78 3 146 146 3 168 168 146 5 3 146 168 195 3 146 195 3 195 3 6 195 3 146 3 3 3 146 195 6 146 168 3 3 146 195 3 5 3 195 5 146 168 3 3 220 5 3 125 125 125 125 125 125 125 125 125 125 91 168 146 195 168 168 168 3 146 168 146 3 168 3 168 146 146 168 146 6 5 33 141 6 33 3 3 3 3 3 3 3 33 33 45 3 3 3 3 3 3 3 3 5 3 3 195 3 197 195 3 195 195 5 102 5 6 33 192 6 33 33 6 192 6 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 5 195 266 102 265 102 195 125 146 146 168 146 196 102 192 125 102 168 146 33 168 146 3 168 168 168 3 3 3 3 146 102 265 168 168 120 3 146 3 3 168 3 33 6 3 3 33 3 196 5 33 33 6 5 122 265 265 265 265 168 195 195 196 292 292 292 292 196 292 196 292 292 146 3 3 160 125 4 3 102 3 168 168 168 168 168 195 91 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 91 168 146 146 146 265 168 146 168 265 265 168 3 6 195 3 195 5 195 3 78 125 240 6 6 117 117 168 146 168 168 146 3 168 265 78 168 146 168 168 168 265 78 168 146 3 168 265 78 168 146 168 265 78 3 102 265 168 196 5 6 168 168 168 265 168 265 78 168 168 168 265 168 168 168 265 78 168 146 3 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 78 168 146 168 3 3 3 3 265 168 265 78 168 146 3 168 265 78 168 146 265 168 265 78 168 146 168 168 265 78 168 146 3 168 265 78 168 146 3 168 265 168 168 168 168 168 168 265 78 168 146 168 265 78 168 146 168 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 3 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 78 78 78 78 78 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 3 265 168 265 78 168 146 168 3 3 3 168 146 168 3 3 3 168 146 3 265 168 292 265 292 3 265 168 292 292 3 265 265 168 292 292 3 265 265 168 292 265 292 3 265 168 168 292 265 292 3 265 292 265 292 3 265 168 292 292 3 265 265 168 292 292 3 265 265 168 168 292 265 292 3 265 292 265 292 3 265 168 292 292 3 265 265 168 292 292 3 265 265 168 292 265 292 3 265 168 168 3 3 265 168 146 3 3 265 168 3 3 265 3 3 265 3 3 265 122 5 5 5 197 192 3 140 3 6 91,0,0,0,0,0,0
444,6 192 192 6 125 3 5 192 33 6 6 33 3 168 168 168 168 168 146 192 125 168 146 146 13 5 3 4 102 4 102 168 102 265 3 3 3 3 33 125 160 168 102 265 265 265 168 168 168 146 168 4 3 168 3 3 3 168 3 3 4 3 168 102 102 3 78 102 3 78 168 102 102 3 78 168 3 168 102 102 3 78 168 3 168 102 102 102 3 168 3 3 168 168 102 168 102 102 3 78 168 3 168 102 102 3 78 168 3 168 102 102 3 78 168 3 168 102 102 3 168 3 168 102 102 3 168 78 3 168 102 168 168 102 102 3 168 3 168 102 168 102 168 102 102 3 78 168 3 168 102 102 3 78 168 3 168 3 3 168 146 168 168 3 168 168 3 3 3 168 146 3 3 3 168 102 102 3 78 168 3 168 102 168 3 102 168 102 102 3 168 3 168 102 102 3 78 168 3 168 102 102 3 78 168 3 168 102 78 168 102 102 3 168 3 168 3 3 168 146 168 3 3 3 168 146 168 3 168 168 3 168 146 168 168 168 3 3 3 168 146 168 168 168 168 3 3 168 168 168 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 78 168 3 168 102 102 3 78 168 3 3 168 102 102 3 168 168 102 102 3 168 3 102 168 102 102 3 168 3 168 168 168 102 102 3 168 3 168 102 102 3 168 3 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 168 3 3 102 168 102 102 3 168 3 3 3 102 3 168 168 102 102 3 168 3 102 102 3 168 3 168 102 102 3 168 3 3 102 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 168 3 102 3 3 168 102 102 3 168 3 168 102 102 168 102 3 102 78 168 3 168 102 102 3 78 168 3 168 3 168 3 102 3 168 102 102 3 168 3 102 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 168 3 102 168 102 102 3 168 3 102 3 168 102 102 3 78 168 3 168 168 168 102 168 102 102 3 78 168 3 3 168 168 102 102 3 102 168 102 102 3 168 3 168 102 102 3 78 168 3 102 78 168 168 3 3 168 102 3 102 78 168 3 168 102 102 3 78 168 3 168 102 3 168 168 102 102 3 168 3 102 168 168 3 168 102 168 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 102 3 168 102 102 3 168 3 168 102 102 3 168 3 3 168 102 102 3 168 3 168 102 102 3 168 3 168 102 102 3 78 168 3 3 168 102 102 3 78 168 3 168 102 102 3 168 3 168 168 102 102 3 3 168 168 168 3 102 102 168 102 3 168 10 6,0,0,0,0,0,0
445,168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 168 3 168 146 3 3 3 168 168 3 3 168 146 33 5 6 192 33 6 125 5 192 33 192 125 5 192 6 5 6 192 5 125 125 125 125 125 125 125 125 122 45 78 6 5 3 3 3 3 3 3 3 102 5 221 168 146 168 168 3 168 168 168 3 168 168 146 168 5 3 5 168 168 78 102 146 146 168 3 3 146 3 146 168 146 146 3 3 3 146 146 5 5 3 5 197 33 3 3 3 6 125 3 45 5 6 3 6 5 3 6 3 91 3 3 6 140 6 3 6 6 5 6 192 6 197 6 5 5 3 3 6 140 5 3 5 91 6 5 6 6 5 5 102 3 3 3 91 33 6 3 3 168 168 168 168 168 168 168 168 3 3 168 146 168 3 168 168 168 3 3 168 146 3 168 3 3 168 146 168 3 3 3 168 146 168 168 3 3 3 168 168 168 3 3 3 3 3 3 3 3 6 91 240 5 168 195 195 5 195 195 195 195 6 195 195 5 197 45 3 3 6 195 78 195 195 195 195 195 3 3 3 6 78 195 45 45 45 78 78 78 78 78 78 78 78 78 195 195 195 195 195 5 5 221 220 220 6 195 6 195 192 6 5 33 6 197 6 125 125 125 91 266 102 102 102 5 196 195 85 195 240 3 6 78 78 196 195 85 78 5 197 3 3 6 168 146 168 3 3 168 146 168 3 3 168 168 168 122 168 3 4 3 146 168 146 168 168 168 3 168 3 3 3 3 3 3 168 168 3 3 3 168 168 168 3 146 168 3 168 3 168 168 3 3 168 146 168 3 3 3 168 168 3 3 168 146 168 3 3 3 168 146 3 168 3 3 168 146 168 3 3 3 168 146 168 3 168 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 168 146 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 3 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 168 168 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 168 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 3 3 168 3 3 168 146 168 168 168 3 3 168 146 168 3 3 168 146 168 3 3 168 146 168 3 168 3 3 168 146 168 3 3 168 146 168 168 168 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 3 146 168 3 3 168 146 168 3 3 3 168 168 3 3 168 146 168 168 168 168 168 3 3 168 146 168 3 3 168 146 168 3 3 3 168 146 168 3 168 3 3 168 146 168 168 3 3 168 146 3 168 3 3 168 146 168 3 3 3 168 146 3 168 3 3 168 146 168 3 3 168 3 3 168 146 168 3 3 3 168 146 168 168 168 3 3 168 146 168 3 3 168 3 3 168 146 168 3 3 3 168 146 168 3 168 3 168 3 3 168 146 168 168 168 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 3 3 168 3 3 3 168 3 3 3 3 168 3 3 168 3 168 3 3 3 3 168 3 3 3 168 3 3 3 168 3 3 3 3 168 3 3 3 168 3 3 3 3 168 3 3 3 168 3 3 3 3 168 3 3 3 3 168 3 3 168 3 3 168 3 3 3 168 3 3 3 3 168 3 3 168 146 168 3 3 3 168 146 3 3 168 3 3 3 3 168 3 3 3 3 168 168 3 3 168 168 3 3 168 3 3 3 168 3 3 168 3 3 168 3 3 3 3 3 3 168 146 168 3 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 168 146 168 3 3 3 3 3 168 3 3 168 168 3 3 168 3 3 3 168 3 3 3 168 3 3 3 168 3 3 3 3 168 3 3 3,0,0,0,0,0,0
446,6 11 33 192 192 3 33 192 192 33 331 3 168 168 146 33 3 192 6 5 33 33 265 168 102 102 102 331 331 240 168 102 146 146 3 168 146 146 146 3 3 3 168 265 102 168 3 168 168 168 102 265 3 146 265 168 240 3 265 265 168 265 168 168 265 168 265 102 102 168 168 265 3 265 168 265 102 102 3 265 168 3 265 168 3 3 265 265 102 265 168 102 102 265 265 265 102 265 168 102 102 265 265 265 102 265 168 102 102 265 102 265 168 102 102 265 168 146 168 3 3 3 3 265 168 265 3 265 168 3 265 265 168 3 265 265 168 3 265 265 168 3 265 265 168 3 3 265 265 102 265 168 102 102 265 265 265 102 265 168 102 102 265 265 265 102 265 168 102 102 265 102 265 168 102 102 168 146 3 3 265 168 3 3 265 3 3 265,0,0,0,0,0,0
447,168 265 265 168 265 102 265 4 91 120 7 195 199 199 195 195 199 60 39 60 5 197 207 196 265 3 5 3 168 265 102 265 168 265 102 168 265 102 265 168 265 102 168 265 102 265 168 265 102 265 168 265 102 265 168 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265 168 265 102 265,0,0,0,0,0,0
